aX,aY,aZ,gX,gY,gZ
-1.3004150390625,-2.447021484375,-0.5157470703125,93.75,-214.53857421875,-124.45068359375
-1.357421875,-2.5025634765625,-0.524169921875,88.80615234375,-221.0693359375,-120.4833984375
-1.4136962890625,-2.5460205078125,-0.527587890625,81.48193359375,-228.3935546875,-115.78369140625
-1.45166015625,-2.580078125,-0.5087890625,72.44873046875,-236.572265625,-110.41259765625
-1.4937744140625,-2.630126953125,-0.4737548828125,62.19482421875,-245.54443359375,-104.91943359375
-1.5582275390625,-2.6929931640625,-0.4130859375,51.33056640625,-254.69970703125,-99.12109375
-1.633056640625,-2.7626953125,-0.322021484375,41.015625,-263.12255859375,-92.041015625
-1.6925048828125,-2.81787109375,-0.214111328125,32.77587890625,-270.5078125,-83.8623046875
-1.7259521484375,-2.855712890625,-0.1212158203125,27.77099609375,-276.42822265625,-74.89013671875
-1.7503662109375,-2.8741455078125,-0.0487060546875,25.5126953125,-281.18896484375,-65.0634765625
-1.775390625,-2.8809814453125,0.0072021484375,25.146484375,-284.7900390625,-54.87060546875
-1.8052978515625,-2.87744140625,0.0687255859375,25.390625,-288.330078125,-44.7998046875
-1.9002685546875,-2.88037109375,0.2808837890625,25.146484375,-295.10498046875,-26.123046875
-1.9254150390625,-2.8558349609375,0.4046630859375,24.90234375,-296.5087890625,-16.4794921875
-1.9110107421875,-2.802978515625,0.51513671875,23.3154296875,-296.142578125,-6.89697265625
-1.8814697265625,-2.724365234375,0.60302734375,21.91162109375,-293.88427734375,2.685546875
-1.8446044921875,-2.6195068359375,0.662109375,20.751953125,-290.83251953125,12.939453125
-1.80224609375,-2.4967041015625,0.682373046875,21.42333984375,-287.04833984375,23.0712890625
-1.7711181640625,-2.376953125,0.663330078125,23.74267578125,-283.38623046875,32.470703125
-1.7548828125,-2.2828369140625,0.6600341796875,26.611328125,-281.1279296875,41.015625
-1.753662109375,-2.2110595703125,0.6898193359375,27.83203125,-280.3955078125,48.76708984375
-1.7642822265625,-2.13037109375,0.714599609375,27.099609375,-279.296875,56.2744140625
-1.74560546875,-2.0491943359375,0.744140625,25.93994140625,-278.01513671875,63.29345703125
-1.7047119140625,-1.97705078125,0.7655029296875,26.55029296875,-275.93994140625,69.82421875
-1.6463623046875,-1.897705078125,0.7724609375,30.09033203125,-273.49853515625,76.23291015625
-1.568603515625,-1.819091796875,0.76416015625,37.109375,-270.93505859375,82.03125
-1.5152587890625,-1.7315673828125,0.7237548828125,47.42431640625,-268.310546875,86.9140625
-1.4835205078125,-1.64697265625,0.6611328125,58.7158203125,-265.9912109375,91.00341796875
-1.4688720703125,-1.587890625,0.6005859375,68.4814453125,-264.95361328125,94.1162109375
-1.4737548828125,-1.5631103515625,0.5909423828125,73.486328125,-264.404296875,96.25244140625
-1.4774169921875,-1.5469970703125,0.623779296875,72.69287109375,-264.5263671875,97.65625
-1.4892578125,-1.53662109375,0.678955078125,66.5283203125,-263.5498046875,99.67041015625
